dataset_scientificName	dataset_taxonID	acceptedNameUsageID	acceptedName	gbif_speciesName	gbif_taxonID	taxonomicStatus	ncbi_speciesName	ncbi_taxonID	status	ncbi_acceptedName	gbif_wikidata_uri	ncbi_taxonID_wd	ncbi_wikidata_uri	gbif_taxonID_wd	curation
Draba boerhaavii (H.C.Hall) Raus	10168552	7473187	Draba verna L.	Draba verna L.	7473187	accepted	Draba verna L., 1753	161951	exact_match	Draba verna			http://www.wikidata.org/entity/Q164032	3050018	wd_batch_update_gbif_taxonid
Draba boerhaavii (H.C.Hall) Raus	10168552	7473187	Draba verna L.	Erophila verna subsp. macrosperma (Sebald) Jonsell	7836459	synonym	Erophila verna subsp. macrosperma (Sebald) Jonsell, 2000	2878849	exact_match	Erophila macrosperma	http://www.wikidata.org/entity/Q55856665				wd_batch_add_ncbi_taxonid
Draba boerhaavii (H.C.Hall) Raus	10168552	7473187	Draba verna L.	Erophila verna var. macrosperma Sebald	8222455	synonym	Erophila verna var. macrosperma Sebald, 1969	2878849	exact_match	Erophila macrosperma	http://www.wikidata.org/entity/Q50999502				wd_batch_add_ncbi_taxonid
Botrychium virginianum (L.) Sw.	2650159	7851429	Botrypus virginianus (L.) Michx.	Botrychium virginianum (L.) Sw.	2650159	synonym	Botrychium virginianum (L.) Sw.	167744	exact_match	Botrypus virginianus	http://www.wikidata.org/entity/Q17258002				wd_batch_add_ncbi_taxonid
Asplenium adulterinum Milde	2650652	2650652	Asplenium adulterinum Milde	Asplenium adulterinum Milde	2650652	accepted	Asplenium adulterinum Milde	468249	exact_match	Asplenium x adulterinum	http://www.wikidata.org/entity/Q901435				wd_batch_add_ncbi_taxonid
Lycopodium annotinum L.	2688369	9707050	Spinulum annotinum subsp. annotinum	Lycopodium annotinum L.	2688369	synonym	Lycopodium annotinum L.	13840	exact_match	Spinulum annotinum	http://www.wikidata.org/entity/Q1138172				wd_batch_add_ncbi_taxonid
Juncus monanthos Jacq.	2701688	9237427	Oreojuncus monanthos (Jacq.) Záv.Drábk. & Kirschner	Juncus monanthos Jacq.	2701688	homotypic synonym	Juncus monanthos Jacq.	336229	exact_match	Oreojuncus monanthos	http://www.wikidata.org/entity/Q1306133				wd_batch_add_ncbi_taxonid
Deschampsia flexuosa (L.) Trin.	2703179	4149465	Avenella flexuosa (L.) Drejer	Deschampsia flexuosa (L.) Trin.	2703179	homotypic synonym	Deschampsia flexuosa (L.) Trin., 1836	29672	exact_match	Avenella flexuosa	http://www.wikidata.org/entity/Q161742				wd_batch_add_ncbi_taxonid
Achnatherum splendens (Trin.) Nevski	2703407	4132668	Stipa splendens Trin.	Achnatherum splendens (Trin.) Nevski	2703407	homotypic synonym	Achnatherum splendens (Trin.) Nevski, 1917	665470	exact_match	Neotrinia splendens	http://www.wikidata.org/entity/Q12570316				wd_batch_add_ncbi_taxonid
Brachiaria platyphylla (Munro ex C.Wright) Nash	2705857	2705857	Brachiaria platyphylla (Munro ex C.Wright) Nash	Brachiaria platyphylla (Munro ex C.Wright) Nash	2705857	accepted	Brachiaria platyphylla (Munro ex C.Wright) Nash	200625	exact_match	Urochloa platyphylla	http://www.wikidata.org/entity/Q15509399				wd_batch_add_ncbi_taxonid
Brachiaria texana (Buckley) S.T.Blake	2705859	2705859	Brachiaria texana (Buckley) S.T.Blake	Brachiaria texana (Buckley) S.T.Blake	2705859	accepted	Brachiaria texana (Buckley) S.T.Blake	649773	exact_match	Urochloa texana	http://www.wikidata.org/entity/Q15510207				wd_batch_add_ncbi_taxonid
Pennisetum flaccidum Griseb.	2706137	5828216	Cenchrus flaccidus (Griseb.) Morrone	Pennisetum flaccidum Griseb.	2706137	homotypic synonym	Pennisetum flaccidum Griseb., 1868	192627	exact_match	Cenchrus flaccidus	http://www.wikidata.org/entity/Q15507251				wd_batch_add_ncbi_taxonid
Festuca gigantea (L.) Vill.	2706229	8368313	Lolium giganteum (L.) Darbysh.	Festuca gigantea (L.) Vill.	2706229	homotypic synonym	Festuca gigantea (L.) Vill., 1787	29677	exact_match	Lolium giganteum	http://www.wikidata.org/entity/Q159968				wd_batch_add_ncbi_taxonid
Blysmus rufus (Huds.) Link	2710633	2710633	Blysmus rufus (Huds.) Link	Blysmus rufus (Huds.) Link	2710633	accepted	Blysmus rufus (Huds.) Link	1122272	exact_match	Blysmopsis rufa	http://www.wikidata.org/entity/Q159442				wd_batch_add_ncbi_taxonid
Schoenoplectus supinus (L.) Palla	2710778	2710765	Schoenoplectiella supina (L.) Lye	Schoenoplectus supinus (L.) Palla	2710778	homotypic synonym	Schoenoplectus supinus (L.) Palla, 1888	704092	exact_match	Schoenoplectiella supina	http://www.wikidata.org/entity/Q21398820				wd_batch_add_ncbi_taxonid
Scilla tmolusi (Whittall) Speta	2767276	2767275	Scilla forbesii (Baker) Speta	Chionodoxa forbesii Baker	2767279	homotypic synonym	Chionodoxa forbesii Baker	1640889	exact_match	Scilla forbesii	http://www.wikidata.org/entity/Q5101435				wd_batch_add_ncbi_taxonid
Muscari comosum (L.) Mill.	2769204	2769172	Leopoldia comosa (L.) Parl.	Muscari comosum (L.) Mill.	2769204	homotypic synonym	Muscari comosum (L.) Mill.	81770	exact_match	Leopoldia comosa	http://www.wikidata.org/entity/Q163946				wd_batch_add_ncbi_taxonid
Muscari tenuiflorum Tausch	2769256	2769247	Leopoldia tenuiflora (Tausch) Heldr.	Muscari tenuiflorum Tausch	2769256	homotypic synonym	Muscari tenuiflorum Tausch	468978	exact_match	Leopoldia tenuiflora	http://www.wikidata.org/entity/Q2245611				wd_batch_add_ncbi_taxonid
Muscari azureum Fenzl	2769622	2769620	Pseudomuscari azureum (Fenzl) Garbari & Greuter	Muscari azureum Fenzl	2769622	homotypic synonym	Muscari azureum Fenzl	352814	exact_match	Pseudomuscari azureum	http://www.wikidata.org/entity/Q1386846				wd_batch_add_ncbi_taxonid
Ornithogalum nutans L.	2773281	2773281	Ornithogalum nutans L.	Ornithogalum nutans L.	2773281	accepted	Ornithogalum nutans L.	535968	exact_match	Honorius nutans	http://www.wikidata.org/entity/Q1985749				wd_batch_add_ncbi_taxonid
Orchis pyramidalis L.	2808343	2808330	Anacamptis pyramidalis (L.) Rich.	Orchis pyramidalis L.	2808343	homotypic synonym	Orchis pyramidalis L., 1753	59316	exact_match	Anacamptis pyramidalis	http://www.wikidata.org/entity/Q21977700				wd_batch_add_ncbi_taxonid
Orchis coriophora L.	2808466	2808461	Anacamptis coriophora (L.) R.M.Bateman, Pridgeon & M.W.Chase	Orchis coriophora L.	2808466	homotypic synonym	Orchis coriophora L., 1753	59333	exact_match	Anacamptis coriophora	http://www.wikidata.org/entity/Q158144				wd_batch_add_ncbi_taxonid
Orchis morio L.	2808566	2808565	Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase	Orchis morio L.	2808566	homotypic synonym	Orchis morio L.	59340	exact_match	Anacamptis morio	http://www.wikidata.org/entity/Q17505414				wd_batch_add_ncbi_taxonid
Orchis ustulata L.	2812377	2812375	Neotinea ustulata (L.) R.M.Bateman, Pridgeon & M.W.Chase	Orchis ustulata L.	2812377	homotypic synonym	Orchis ustulata L., 1753	59351	exact_match	Neotinea ustulata	http://www.wikidata.org/entity/Q22696075				wd_batch_add_ncbi_taxonid
Hypopitys monotropa Crantz	2888342	2888342	Hypopitys monotropa Crantz	Hypopitys monotropa Crantz	2888342	accepted	Hypopitys monotropa Crantz, 1766	176248	exact_match	Monotropa hypopitys	http://www.wikidata.org/entity/Q1284518				wd_batch_add_ncbi_taxonid
Papaver croceum Ledeb.	2888458	7096656	Papaver nudicaule subsp. nudicaule	Papaver croceum Ledeb.	2888458	synonym	Papaver croceum Ledeb.	74823	exact_match	Papaver nudicaule	http://www.wikidata.org/entity/Q16756766				wd_batch_add_ncbi_taxonid
Emex spinosa (L.) Campd.	2888869	2888870	Rumex spinosus L.	Emex spinosa (L.) Campd.	2888869	homotypic synonym	Emex spinosa (L.) Campd., 1819	137677	exact_match	Rumex spinosus	http://www.wikidata.org/entity/Q1286595				wd_batch_add_ncbi_taxonid
Verbena tenuisecta Briq.	2925627	5667614	Glandularia aristigera (S.Moore) Tronc.	Verbena tenuisecta Briq.	2925627	synonym	Verbena tenuisecta Briq.	568213	exact_match	Glandularia tenuisecta	http://www.wikidata.org/entity/Q65951243				wd_batch_add_ncbi_taxonid
Omphalodes linifolia (L.) Moench	2926050	9629001	Iberodes linifolia (L.) Serrano, R.Carbajal & S.Ortiz	Omphalodes linifolia (L.) Moench	2926050	homotypic synonym	Omphalodes linifolia (L.) Moench	317957	exact_match	Iberodes linifolia	http://www.wikidata.org/entity/Q3352121				wd_batch_add_ncbi_taxonid
Rosmarinus officinalis L.	2926634	3889108	Salvia rosmarinus Schleid.	Rosmarinus officinalis L.	2926634	homotypic synonym	Rosmarinus officinalis L., 1753	39367	exact_match	Salvia rosmarinus	http://www.wikidata.org/entity/Q122679				wd_batch_add_ncbi_taxonid
Salvia ×sylvestris L.	2926990	2926990	Salvia sylvestris L.	Salvia sylvestris L.	2926990	accepted	Salvia sylvestris L.	268931	exact_match	Salvia x sylvestris	http://www.wikidata.org/entity/Q6117898				wd_batch_add_ncbi_taxonid
Mentha ×smithiana R.A.Graham	2927185	3893979	Mentha wirtgeniana F.W.Schultz	Mentha smithiana R.A.Graham	2927185	synonym	Mentha x smithiana R.A.Graham	301896	exact_match	Mentha x smithiana	http://www.wikidata.org/entity/Q15341308				wd_batch_add_ncbi_taxonid
Phlomis tuberosa L.	2927451	3884879	Phlomoides tuberosa (L.) Moench	Phlomis tuberosa L.	2927451	homotypic synonym	Phlomis tuberosa L.	572133	exact_match	Phlomoides tuberosa	http://www.wikidata.org/entity/Q18193733				wd_batch_add_ncbi_taxonid
Dorycnium pentaphyllum Scop.	2959128	5632022	Lotus dorycnium L.	Dorycnium pentaphyllum Scop.	2959128	homotypic synonym	Dorycnium pentaphyllum Scop., 1771	181254	exact_match	Lotus dorycnium	http://www.wikidata.org/entity/Q2710476				wd_batch_add_ncbi_taxonid
Sophora japonica L.	2963572	2963569	Styphnolobium japonicum (L.) Schott	Sophora japonica L.	2963572	homotypic synonym	Sophora japonica L., 1767	3897	exact_match	Styphnolobium japonicum	http://www.wikidata.org/entity/Q10881597				wd_batch_add_ncbi_taxonid
Waldsteinia geoides Willd.	2986314	5369954	Geum waldsteiniae Smedmark	Waldsteinia geoides Willd.	2986314	synonym	Waldsteinia geoides Willd.	148911	exact_match	Geum waldsteiniae	http://www.wikidata.org/entity/Q921553				wd_batch_add_ncbi_taxonid
Waldsteinia ternata (Stephan) Fritsch	2986317	5370006	Geum ternatum (Stephan) Smedmark	Waldsteinia ternata (Stephan) Fritsch	2986317	synonym	Waldsteinia ternata (Stephan) Fritsch, 1889	1640877	exact_match	Geum ternatum	http://www.wikidata.org/entity/Q497124				wd_batch_add_ncbi_taxonid
Stephanandra incisa (Thunb.) Zabel	2987953	3853033	Neillia incisa (Thunb.) S.H.Oh	Stephanandra incisa (Thunb.) Zabel	2987953	homotypic synonym	Stephanandra incisa (Thunb.) Zabel	190009	exact_match	Neillia incisa	http://www.wikidata.org/entity/Q4045157				wd_batch_add_ncbi_taxonid
Sorbus ratisbonensis N.Mey.	3012635	9488887	Karpatiosorbus ratisbonensis (N.Mey.) Sennikov & Kurtto	Sorbus ratisbonensis N.Mey.	3012635	homotypic synonym	Sorbus ratisbonensis N.Mey., 2005	1902521	exact_match	Karpatiosorbus ratisbonensis	http://www.wikidata.org/entity/Q17271771				wd_batch_add_ncbi_taxonid
Sorbus mergenthaleriana N.Mey.	3012650	9576430	Karpatiosorbus mergenthaleriana (N.Mey.) Sennikov & Kurtto	Sorbus mergenthaleriana N.Mey.	3012650	homotypic synonym	Sorbus mergenthaleriana N.Mey., 2005	1902520	exact_match	Karpatiosorbus mergenthaleriana	http://www.wikidata.org/entity/Q17238084				wd_batch_add_ncbi_taxonid
Sorbus hoppeana N.Mey.	3012675	9394023	Karpatiosorbus hoppeana (N.Mey.) Sennikov & Kurtto	Sorbus hoppeana N.Mey.	3012675	homotypic synonym	Sorbus hoppeana N.Mey., 2005	1902519	exact_match	Karpatiosorbus hoppeana	http://www.wikidata.org/entity/Q17243372				wd_batch_add_ncbi_taxonid
Spiraea albiflora (Miq.) Zabel	3026734	8170635	Spiraea japonica L.fil.	Spiraea bumalda Burv.	3027068	synonym	Spiraea x bumalda Burv., 1892	2527813	exact_match	Spiraea x bumalda	http://www.wikidata.org/entity/Q4431244				wd_batch_add_ncbi_taxonid
Spiraea albiflora (Miq.) Zabel	3026734	8170635	Spiraea japonica L.fil.	Spiraea japonica L.fil.	8170635	accepted	Spiraea japonica L.f.	309823	exact_match	Spiraea japonica			http://www.wikidata.org/entity/Q158201	3026403	wd_batch_update_gbif_taxonid
Spiraea ×bumalda Burv.	3027068	8170635	Spiraea japonica L.fil.	Spiraea bumalda Burv.	3027068	synonym	Spiraea x bumalda Burv., 1892	2527813	exact_match	Spiraea x bumalda	http://www.wikidata.org/entity/Q4431244				wd_batch_add_ncbi_taxonid
Pulsatilla patens (L.) Mill.	3033623	3033623	Pulsatilla patens (L.) Mill.	Pulsatilla patens (L.) Mill.	3033623	accepted	Pulsatilla patens (L.) Mill.	387931	exact_match	Anemone patens	http://www.wikidata.org/entity/Q149341				wd_batch_add_ncbi_taxonid
Mahonia repens (Lindl.) G.Don	3033850	3033850	Mahonia repens (Lindl.) G.Don	Mahonia repens (Lindl.) G.Don	3033850	accepted	Mahonia repens (Lindl.) G.Don	559508	exact_match	Berberis repens	http://www.wikidata.org/entity/Q164154				wd_batch_add_ncbi_taxonid
Mahonia aquifolium (Pursh) Nutt.	3033865	3033865	Mahonia aquifolium (Pursh) Nutt.	Mahonia aquifolium (Pursh) Nutt.	3033865	accepted	Mahonia aquifolium (Pursh) Nutt.	203270	exact_match	Berberis aquifolium	http://www.wikidata.org/entity/Q158303				wd_batch_add_ncbi_taxonid
Populus ×berolinensis Dippel	3040238	8016281	Populus ×berolinensis C.Koch	Populus ×berolinensis Dippel	3040238	synonym	Populus x berolinensis Dippel	444604	exact_match	Populus x berolinensis	http://www.wikidata.org/entity/Q49631194				wd_batch_add_ncbi_taxonid
Alyssum alpestre L.	3044906	3044956	Odontarrhena alpestris (L.) Ledeb.	Alyssum alpestre L.	3044906	homotypic synonym	Alyssum alpestre L., 1767	226019	exact_match	Odontarrhena alpestris	http://www.wikidata.org/entity/Q8196867				wd_batch_add_ncbi_taxonid
Alyssum argenteum All.	3045063	3045113	Odontarrhena argentea (All.) Ledeb.	Alyssum argenteum All.	3045063	heterotypic synonym	Alyssum argenteum All., 1774	226021	exact_match	Odontarrhena argentea	http://www.wikidata.org/entity/Q12180320				wd_batch_add_ncbi_taxonid
Alyssum chalcidicum Janka	3045120	10926245	Odontarrhena chalcidica (Janka) Španiel, Al-Shehbaz, D.A.German & Marhold	Alyssum chalcidicum Janka	3045120	homotypic synonym	Alyssum chalcidicum Janka	763651	exact_match	Odontarrhena chalcidica	http://www.wikidata.org/entity/Q96189301				wd_batch_add_ncbi_taxonid
Noccaea montana (L.) F.K.Mey.	3045282	3045282	Noccaea montana (L.) F.K.Mey.	Noccaea montana (L.) F.K.Mey.	3045282	accepted	Noccaea montana (L.) F.K.Mey.	165376	exact_match	Thlaspi montanum	http://www.wikidata.org/entity/Q160388				wd_batch_add_ncbi_taxonid
Sisymbrium supinum L.	3047853	5375515	Erucastrum supinum (L.) Al-Shehbaz & S.I.Warwick	Sisymbrium supinum L.	3047853	homotypic synonym	Sisymbrium supinum L.	203594	exact_match	Erucastrum supinum	http://www.wikidata.org/entity/Q165009				wd_batch_add_ncbi_taxonid
Draba muralis L.	3049836	5375971	Drabella muralis (L.) Fourr.	Draba muralis L.	3049836	synonym	Draba muralis L.	208932	exact_match	Drabella muralis	http://www.wikidata.org/entity/Q159245				wd_batch_add_ncbi_taxonid
Draba praecox Steven	3050064	7473187	Draba verna L.	Draba verna L.	7473187	accepted	Draba verna L., 1753	161951	exact_match	Draba verna			http://www.wikidata.org/entity/Q164032	3050018	wd_batch_update_gbif_taxonid
Draba praecox Steven	3050064	7473187	Draba verna L.	Erophila verna subsp. macrosperma (Sebald) Jonsell	7836459	synonym	Erophila verna subsp. macrosperma (Sebald) Jonsell, 2000	2878849	exact_match	Erophila macrosperma	http://www.wikidata.org/entity/Q55856665				wd_batch_add_ncbi_taxonid
